universe,symbol,market,start_date,end_date,source,confidence,asset_class,asset_subclass,role
SP100_PIT_2016,GEV,us,2024-04-03,,wikipedia:sp100-components+sp500-historical,high,equity,us-large-cap,risk
SP100_PIT_2016,GILD,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,GM,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,GOOG,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,GOOGL,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,GS,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,HD,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,HON,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,IBM,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,INTC,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,INTU,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,ISRG,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,JNJ,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,JPM,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,KO,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,LIN,us,2018-11-06,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,LLY,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,LMT,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,LOW,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,LRCX,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,MA,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,MCD,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,MDLZ,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,MDT,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,META,us,2022-06-09,,wikipedia:sp100-components+sp500-historical,high,equity,us-large-cap,risk
SP100_PIT_2016,MMM,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,MO,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,MRK,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,MS,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,MSFT,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,MU,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,NEE,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,NFLX,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,NKE,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,NOW,us,2022-01-03,,wikipedia:sp100-components+sp500-historical,low,equity,us-large-cap,risk
SP100_PIT_2016,NVDA,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,ORCL,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,PEP,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,PFE,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,PG,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,PLTR,us,2024-09-23,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,PM,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,QCOM,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,RTX,us,2020-04-03,,wikipedia:sp100-components+sp500-historical,high,equity,us-large-cap,risk
SP100_PIT_2016,SBUX,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,SCHW,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,SO,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,SPG,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,T,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,TMO,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,TMUS,us,2020-01-02,,wikipedia:sp100-components+sp500-historical,low,equity,us-large-cap,risk
SP100_PIT_2016,TSLA,us,2020-12-21,,wikipedia:sp100-components+sp500-historical,high,equity,us-large-cap,risk
SP100_PIT_2016,TXN,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,UBER,us,2023-10-18,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,UNH,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,UNP,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,UPS,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,USB,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,V,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,VZ,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,WFC,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,WMT,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,XOM,us,2016-01-01,,wikipedia:sp100-components+sp500-historical,medium,equity,us-large-cap,risk
SP100_PIT_2016,AET,us,2016-01-01,2018-11-29,sp500-historical+known-acquisition,medium,equity,us-large-cap,risk
SP100_PIT_2016,ESRX,us,2016-01-01,2018-12-21,sp500-historical+cigna-acquisition,low,equity,us-large-cap,risk
SP100_PIT_2016,TLT,us,2016-01-01,,manual:defensive-basket,high,bond,treasury-long,defensive
